This	DT	O
joint	JJ	O
Technical	NNP	O
Alert	NNP	O
(	(	O
TA	NNP	O
)	)	O
is	VBZ	O
the	DT	O
result	NN	O
of	IN	O
analytic	JJ	O
efforts	NNS	O
between	IN	O
the	DT	O
Department	NNP	O
of	IN	O
Homeland	NNP	O
Security	NNP	O
(	(	O
DHS	NNP	O
)	)	O
and	CC	O
the	DT	O
Federal	NNP	O
Bureau	NNP	O
of	IN	O
Investigation	NNP	O
(	(	O
FBI	NNP	O
)	)	O
.	.	O
This	DT	O
alert	VBZ	O
provides	VBZ	O
information	NN	O
on	IN	O
Russian	JJ	ACTOR
government	NN	ACTOR
actions	NNS	O
targeting	VBG	O
U.S.	NNP	INDUSTRY
Government	NNP	INDUSTRY
entities	NNS	INDUSTRY
as	RB	O
well	RB	O
as	IN	O
organizations	NNS	O
in	IN	O
the	DT	O
energy	NN	INDUSTRY
,	,	O
nuclear	JJ	INDUSTRY
,	,	O
commercial	JJ	INDUSTRY
facilities	NNS	INDUSTRY
,	,	O
water	NN	INDUSTRY
,	,	O
aviation	NN	INDUSTRY
,	,	O
and	CC	O
critical	JJ	INDUSTRY
manufacturing	NN	INDUSTRY
sectors	NNS	INDUSTRY
.	.	O
It	PRP	O
also	RB	O
contains	VBZ	O
indicators	NNS	O
of	IN	O
compromise	NN	O
(	(	O
IOCs	NNP	O
)	)	O
and	CC	O
technical	JJ	O
details	NNS	O
on	IN	O
the	DT	O
tactics	NNS	O
,	,	O
techniques	NNS	O
,	,	O
and	CC	O
procedures	NNS	O
(	(	O
TTPs	NNP	O
)	)	O
used	VBN	O
by	IN	O
Russian	JJ	ACTOR
government	NN	ACTOR
cyber	NN	O
actors	NNS	O
on	IN	O
compromised	JJ	O
victim	NN	O
networks	NNS	O
.	.	O
DHS	NNP	O
and	CC	O
FBI	NNP	O
produced	VBD	O
this	DT	O
alert	NN	O
to	TO	O
educate	VB	O
network	NN	O
defenders	NNS	O
to	TO	O
enhance	VB	O
their	PRP$	O
ability	NN	O
to	TO	O
identify	VB	O
and	CC	O
reduce	VB	O
exposure	NN	O
to	TO	O
malicious	JJ	O
activity	NN	O
.	.	O
DHS	NNP	O
and	CC	O
FBI	NNP	O
characterize	VB	O
this	DT	O
activity	NN	O
as	IN	O
a	DT	O
multi	NN	O
-	:	O
stage	NN	O
intrusion	NN	O
campaign	NN	O
by	IN	O
Russian	JJ	ACTOR
government	NN	ACTOR
cyber	NN	O
actors	NNS	O
who	WP	O
targeted	VBD	O
small	JJ	O
commercial	JJ	INDUSTRY
facilities	NNS	INDUSTRY
'	POS	O
networks	NNS	O
where	WRB	O
they	PRP	O
staged	VBD	TECHNIQUE
malware	NN	TECHNIQUE
,	,	O
conducted	VBN	TECHNIQUE
spear	JJ	TECHNIQUE
phishing	NN	TECHNIQUE
,	,	O
and	CC	O
gained	VBD	TECHNIQUE
remote	JJ	TECHNIQUE
access	NN	TECHNIQUE
into	IN	O
energy	NN	INDUSTRY
sector	NN	O
networks	NNS	O
.	.	O
After	IN	O
obtaining	VBG	O
access	NN	O
,	,	O
the	DT	O
Russian	JJ	ACTOR
government	NN	ACTOR
cyber	NN	O
actors	NNS	O
conducted	VBD	O
network	NN	O
