Over	IN	O
the	DT	O
past	JJ	O
few	JJ	O
months	NNS	O
,	,	O
the	DT	O
tr1adx	NN	O
team	NN	O
has	VBZ	O
been	VBN	O
tracking	VBG	O
a	DT	O
Threat	NNP	O
Actor	NNP	O
which	WDT	O
we	PRP	O
codenamed	VBD	O
"	JJ	O
TelePort	NNP	INDUSTRY
Crew	NNP	INDUSTRY
"	NNP	O
.	.	O
We	PRP	O
believe	VBP	O
the	DT	O
"	NNP	O
TelePort	NNP	INDUSTRY
Crew	NNP	INDUSTRY
"	NNP	O
Threat	NNP	O
Actor	NNP	O
is	VBZ	O
operating	VBG	O
out	IN	O
of	IN	O
Russia	NNP	LOCATION
or	CC	O
Eastern	NNP	LOCATION
Europe	NNP	LOCATION
with	IN	O
the	DT	O
group	NN	O
's	POS	O
major	JJ	O
motivations	NNS	O
appearing	VBG	O
to	TO	O
be	VB	O
financial	JJ	EFFECT
in	IN	O
nature	NN	O
through	IN	O
cybercrime	NN	O
and/or	JJ	O
corporate	JJ	EFFECT
espionage	NN	EFFECT
.	.	O
We	PRP	O
have	VBP	O
dubbed	VBN	O
the	DT	O
group	NN	O
's	POS	O
latest	JJS	O
campaign	NN	O
"	JJ	O
Digital	NNP	O
Plagiarist	NNP	O
"	NNP	O
for	IN	O
its	PRP$	O
signature	NN	O
practice	NN	O
of	IN	O
mirroring	VBG	TECHNIQUE
legitimate	JJ	TECHNIQUE
sites	NNS	TECHNIQUE
(	(	O
using	VBG	O
Tenmax	NNP	O
's	POS	O
TelePort	NNP	INDUSTRY
Pro	NNP	INDUSTRY
and	CC	O
TelePort	NNP	INDUSTRY
Ultra	NNP	INDUSTRY
site	NN	TECHNIQUE
mirroring	VBG	TECHNIQUE
software	NN	O
)	)	O
onto	IN	O
similarly	RB	O
named	VBN	O
domains	NNS	O
,	,	O
on	IN	O
which	WDT	O
the	DT	O
TelePort	NNP	INDUSTRY
Crew	NNP	INDUSTRY
would	MD	O
host	VB	O
and	CC	O
serve	VB	O
up	RP	O
malware	NNP	TECHNIQUE
laden	JJ	TECHNIQUE
Office	NNP	TECHNIQUE
documents	NNS	TECHNIQUE
.	.	O
The	DT	O
Threat	NNP	O
Actor	NNP	O
would	MD	O
then	RB	O
craft	VB	O
specific	JJ	O
spear	JJ	TECHNIQUE
phishing	NN	TECHNIQUE
emails	NNS	TECHNIQUE
to	TO	O
direct	VB	O
their	PRP$	O
targets	NNS	O
to	TO	O
visit	VB	O
the	DT	O
malicious	JJ	O
web	NN	O
sites	NNS	O
and	CC	O
open	VB	O
the	DT	O
malware	NN	TECHNIQUE
laden	JJ	TECHNIQUE
documents	NNS	TECHNIQUE
.	.	O
Corerrelation	NN	O
of	IN	O
the	DT	O
TelePort	NNP	INDUSTRY
Crew	NNP	INDUSTRY
's	POS	O
TTPs	NNP	O
and	CC	O
infrastructure	NN	O
leads	VBZ	O
us	PRP	O
to	TO	O
believe	VB	O
the	DT	O
group	NN	O
is	VBZ	O
closely	RB	O
affiliated	JJ	O
with	IN	O
,	,	O
and	CC	O
may	MD	O
in	IN	O
fact	NN	O
be	VB	O
,	,	O
the	DT	O
Carbanak	NNP	ACTOR
Threat	NNP	ACTOR
Actor	NNP	ACTOR
.	.	O
At	IN	O
this	DT	O
time	NN	O
,	,	O
we	PRP	O
are	VBP	O
able	JJ	O
to	TO	O
disclose	VB	O
that	IN	O
we	PRP	O
have	VBP	O
seen	VBN	O
activity	NN	O
associated	VBN	O
with	IN	O
the	DT	O
"	NNP	O
Digital	NNP	O
Plagiarist	NNP	O
"	NNP	O
campaign	NN	O
in	IN	O
the	DT	O
following	JJ	O
countries	NNS	O
:	:	O
Australia	NNP	LOCATION
,	,	O
United	NNP	LOCATION
Kingdom	NNP	LOCATION
,	,	O
United	NNP	LOCATION
States	NNPS	LOCATION
,	,	O
Ireland	NNP	LOCATION
,	,	O
Switzerland	NNP	LOCATION
,	,	O
and	CC	O
Bahamas	NNP	LOCATION
.	.	O
Focused	JJ	O
Industries	NNS	O
for	IN	O
the	DT	O
"	NNP	O
Digital	NNP	O
Plagiarist	NNP	O
"	NNP	O
campaign	NN	O
include	VBP	O
