CVE-2017	NNP	O
-	:	O
10271	CD	O
is	VBZ	O
a	DT	O
known	JJ	O
input	NN	O
validation	NN	O
vulnerability	NN	O
that	WDT	O
exists	VBZ	O
in	IN	O
the	DT	O
WebLogic	NNP	O
Server	NNP	O
Security	NNP	O
Service	NNP	O
(	(	O
WLS	NNP	O
Security	NNP	O
)	)	O
in	IN	O
Oracle	NNP	APP
WebLogic	NNP	APP
Server	NNP	APP
versions	NNS	O
12.2.1.2.0	CD	O
and	CC	O
prior	RB	O
,	,	O
and	CC	O
attackers	NNS	O
can	MD	O
exploit	VB	O
it	PRP	O
to	TO	O
remotely	RB	TECHNIQUE
execute	VB	TECHNIQUE
arbitrary	JJ	TECHNIQUE
code	NN	TECHNIQUE
.	.	O
Oracle	NNP	O
released	VBD	O
a	DT	O
Critical	JJ	O
Patch	NN	O
Update	NNP	O
that	WDT	O
reportedly	RB	O
fixes	VBP	O
this	DT	O
vulnerability	NN	O
.	.	O
Users	NNS	O
who	WP	O
failed	VBD	O
to	TO	O
patch	VB	O
their	PRP$	O
systems	NNS	O
may	MD	O
find	VB	O
themselves	PRP	O
mining	VBG	O
cryptocurrency	NN	O
for	IN	O
threat	NN	O
actors	NNS	O
.	.	O
FireEye	NNP	O
observed	VBD	O
a	DT	O
high	JJ	O
volume	NN	O
of	IN	O
activity	NN	O
associated	VBN	O
with	IN	O
the	DT	O
exploitation	NN	O
of	IN	O
CVE-2017	NNP	O
-	:	O
10271	CD	O
following	VBG	O
the	DT	O
public	JJ	O
posting	NN	O
of	IN	O
proof	NN	O
of	IN	O
concept	NN	O
code	NN	O
in	IN	O
December	NNP	O
2017	CD	O
.	.	O
Attackers	NNS	O
then	RB	O
leveraged	VBD	O
this	DT	O
vulnerability	NN	O
to	TO	O
download	VB	O
cryptocurrency	NN	O
miners	NNS	O
in	IN	O
victim	NN	O
environments	NNS	O
.	.	O
We	PRP	O
saw	VBD	O
evidence	NN	O
of	IN	O
organizations	NNS	O
located	VBN	O
in	IN	O
various	JJ	O
countries	NNS	O
-	:	O
including	VBG	O
the	DT	O
United	NNP	LOCATION
States	NNPS	LOCATION
,	,	O
Australia	NNP	LOCATION
,	,	O
Hong	NNP	LOCATION
Kong	NNP	LOCATION
,	,	O
United	NNP	LOCATION
Kingdom	NNP	LOCATION
,	,	O
India	NNP	LOCATION
,	,	O
Malaysia	NNP	LOCATION
,	,	O
and	CC	O
Spain	NNP	LOCATION
,	,	O
as	RB	O
well	RB	O
as	IN	O
those	DT	O
from	IN	O
nearly	RB	O
every	DT	O
industry	NN	O
vertical	JJ	O
-	:	O
being	VBG	O
impacted	VBN	O
by	IN	O
this	DT	O
activity	NN	O
.	.	O
Actors	NNS	O
involved	VBN	O
in	IN	O
cryptocurrency	NN	O
mining	NN	O
operations	NNS	O
mainly	RB	O
exploit	VBP	O
opportunistic	JJ	O
targets	NNS	O
rather	RB	O
than	IN	O
specific	JJ	O
organizations	NNS	O
.	.	O
