CyberX	NNP	O
has	VBZ	O
confirmed	VBN	O
at	IN	O
least	JJS	O
70	CD	O
victims	NNS	O
successfully	RB	O
targeted	VBN	O
by	IN	O
the	DT	O
operation	NN	O
in	IN	O
a	DT	O
range	NN	O
of	IN	O
sectors	NNS	O
including	VBG	O
critical	JJ	INDUSTRY
infrastructure	NN	INDUSTRY
,	,	O
media	NNS	INDUSTRY
,	,	O
and	CC	O
scientific	JJ	INDUSTRY
research	NN	INDUSTRY
.	.	O
The	DT	O
operation	NN	O
seeks	VBZ	O
to	TO	O
capture	VB	EFFECT
sensitive	JJ	EFFECT
information	NN	EFFECT
from	IN	O
its	PRP$	O
targets	NNS	O
including	VBG	O
audio	JJ	O
recordings	NNS	O
of	IN	O
conversations	NNS	O
,	,	O
screen	JJ	O
shots	NNS	O
,	,	O
documents	NNS	O
and	CC	O
passwords	NNS	O
.	.	O
Unlike	IN	O
video	JJ	O
recordings	NNS	O
,	,	O
which	WDT	O
are	VBP	O
often	RB	O
blocked	VBN	O
by	IN	O
users	NNS	O
simply	RB	O
placing	VBG	O
tape	NN	O
over	IN	O
the	DT	O
camera	NN	O
lens	VBZ	O
,	,	O
it	PRP	O
is	VBZ	O
virtually	RB	O
impossible	JJ	O
to	TO	O
block	VB	O
your	PRP$	O
computer	NN	O
's	POS	O
microphone	NN	O
without	IN	O
physically	RB	O
accessing	VBG	O
and	CC	O
disabling	VBG	O
the	DT	O
PC	NN	O
hardware	NN	O
.	.	O
Most	JJS	O
of	IN	O
the	DT	O
targets	NNS	O
are	VBP	O
located	VBN	O
in	IN	O
the	DT	O
Ukraine	NNP	LOCATION
,	,	O
but	CC	O
there	EX	O
are	VBP	O
also	RB	O
targets	NNS	O
in	IN	O
Russia	NNP	LOCATION
and	CC	O
a	DT	O
smaller	JJR	O
number	NN	O
of	IN	O
targets	NNS	O
in	IN	O
Saudi	NNP	LOCATION
Arabia	NNP	LOCATION
and	CC	O
Austria	NNP	LOCATION
.	.	O
Many	JJ	O
targets	NNS	O
are	VBP	O
located	VBN	O
in	IN	O
the	DT	O
self	NN	O
-	:	O
declared	JJ	O
separatist	JJ	O
states	NNS	O
of	IN	O
Donetsk	NNP	LOCATION
and	CC	O
Luhansk	NNP	LOCATION
,	,	O
which	WDT	O
have	VBP	O
been	VBN	O
classified	VBN	O
as	IN	O
terrorist	JJ	O
organizations	NNS	O
by	IN	O
the	DT	O
Ukrainian	JJ	O
government	NN	O
.	.	O
Examples	NNS	O
of	IN	O
Operation	NNP	O
BugDrop	NNP	O
targets	NNS	O
identified	VBN	O
by	IN	O
CyberX	NNP	O
so	RB	O
far	RB	O
include	VBP	O
:	:	O
