Core	NNP	MALWARE
backdoor	NN	TOOL
will	MD	O
extract	VB	O
and	CC	O
install	VB	O
an	DT	O
embedded	JJ	O
downloader	NN	O
when	WRB	O
it	PRP	O
is	VBZ	O
first	JJ	O
run	NN	O
and	CC	O
add	VB	O
it	PRP	O
to	TO	O
Windows	NNP	O
start	VB	O
-	:	O
up	RB	O
for	IN	O
persistence	NN	O
.	.	O
This	DT	O
downloader	NN	O
,	,	O
which	WDT	O
is	VBZ	O
similar	JJ	O
to	TO	O
the	DT	O
first	JJ	O
trojanised	JJ	TECHNIQUE
DLL	NNP	TECHNIQUE
,	,	O
is	VBZ	O
then	RB	O
executed	VBN	O
and	CC	O
will	MD	O
download	VB	O
the	DT	O
MM	NNP	MALWARE
Core	NNP	MALWARE
JPEG	NNP	O
once	RB	O
again	RB	O
,	,	O
executing	VBG	O
it	PRP	O
in	IN	O
memory	NN	O
like	IN	O
before	RB	O
.	.	O
This	DT	O
time	NN	O
MM	NNP	MALWARE
Core	NNP	MALWARE
will	MD	O
conduct	VB	O
its	PRP$	O
backdoor	NN	TOOL
routine	NN	O
which	WDT	O
will	MD	O
send	VB	O
off	RP	O
system	NN	O
information	NN	O
and	CC	O
await	NN	O
further	JJ	O
commands	NNS	O
.	.	O
